User,month,year,parameter,value,NormValue,PlotValue,alpha,UserNorm,UserNormValue,MoYear,dx,dy
Lake Havasu City,3,2017,Diversion,895,0.667910447761194,0.667910447761194,0.5,0.667910447761194,0.667910447761194,2017-03-01,1424007.529,26682731.33
Met. Water District of So. Cal.,3,2017,Diversion,24003,0.220820798719399,0.220820798719399,0.5,0.220820798719399,0.220820798719399,2017-03-01,1424007.529,26405193.45
Mohave Valley I.D.D.,3,2017,Diversion,3187,0.640216954600241,0.640216954600241,0.5,0.640216954600241,0.640216954600241,2017-03-01,1172486.567,26495712.85
North Gila Valley I.D.D.,3,2017,Diversion,3549,0.594671581769437,0.594671581769437,0.5,0.594671581769437,0.594671581769437,2017-03-01,1905787.703,26266424.52
Palo Verde Irrigation District,3,2017,Diversion,56410,0.480085106382979,0.480085106382979,0.5,0.480085106382979,0.480085106382979,2017-03-01,699103.7691,26197040.05
Robert B. Griffith Water Project,3,2017,Diversion,33727,0.713527121942964,0.713527121942964,0.5,0.713527121942964,0.713527121942964,2017-03-01,699103.7691,26919087.4
Unit 'B' I.D.D.,3,2017,Diversion,1868,0.490160062975597,0.490160062975597,0.5,0.490160062975597,0.490160062975597,2017-03-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,3,2017,Diversion,40349,0.880790220475879,0.880790220475879,0.5,0.880790220475879,0.880790220475879,2017-03-01,1905787.703,25988886.65
Yuma County WUA,3,2017,Diversion,39349,0.800264388854993,0.800264388854993,0.5,0.800264388854993,0.800264388854993,2017-03-01,1905787.703,25572579.84
Yuma Irrigation District,3,2017,Diversion,6690,0.691401405539479,0.691401405539479,0.5,0.691401405539479,0.691401405539479,2017-03-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,3,2017,Diversion,14555,0.542793212754056,0.542793212754056,0.5,0.542793212754056,0.542793212754056,2017-03-01,1905787.703,25850117.71
Bard Unit,3,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-03-01,699103.7691,25572579.84
Bullhead City,3,2017,Consumptive Use,482,0.623544631306598,0.623544631306598,0.5,0.623544631306598,0.623544631306598,2017-03-01,699103.7691,26543962.39
Central Arizona Project,3,2017,Consumptive Use,136275,0.726811628986064,0.726811628986064,0.5,0.726811628986064,0.726811628986064,2017-03-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,3,2017,Consumptive Use,NA,NA,0.453030303030303,0.5,NA,0.453030303030303,2017-03-01,1424007.529,26543962.39
Cibola Valley I.D.D.,3,2017,Consumptive Use,NA,NA,0.36864694218326,0.5,NA,0.36864694218326,2017-03-01,699103.7691,26335808.99
City of Yuma,3,2017,Consumptive Use,1247,0.780350438047559,0.780350438047559,0.5,0.780350438047559,0.780350438047559,2017-03-01,1905787.703,26405193.45
Coachella Valley Water District,3,2017,Consumptive Use,25897,0.652153110047847,0.652153110047847,0.5,0.652153110047847,0.652153110047847,2017-03-01,699103.7691,25711348.78
Cocopah Indian Reservation,3,2017,Consumptive Use,60,0.0597014925373134,0.0597014925373134,0.5,0.0597014925373134,0.0597014925373134,2017-03-01,699103.7691,25850117.71
Colorado River Indian Reservation,3,2017,Consumptive Use,NA,NA,0.495273886060426,0.5,NA,0.495273886060426,2017-03-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,3,2017,Consumptive Use,3759,0.461396833190131,0.461396833190131,0.5,0.461396833190131,0.461396833190131,2017-03-01,1424007.529,26266424.52
Imperial Irrigation District,3,2017,Consumptive Use,19343,0.0552609776304888,0.0552609776304888,0.5,0.0552609776304888,0.0552609776304888,2017-03-01,699103.7691,25988886.65
Lake Havasu City,3,2017,Consumptive Use,555,0.667870036101083,0.667870036101083,0.5,0.667870036101083,0.667870036101083,2017-03-01,1424007.529,26682731.33
Met. Water District of So. Cal.,3,2017,Consumptive Use,23764,0.219065441237475,0.219065441237475,0.5,0.219065441237475,0.219065441237475,2017-03-01,1424007.529,26405193.45
Mohave Valley I.D.D.,3,2017,Consumptive Use,1721,0.640252976190476,0.640252976190476,0.5,0.640252976190476,0.640252976190476,2017-03-01,1172486.567,26495712.85
North Gila Valley I.D.D.,3,2017,Consumptive Use,1077,0.535554450522128,0.535554450522128,0.5,0.535554450522128,0.535554450522128,2017-03-01,1905787.703,26266424.52
Palo Verde Irrigation District,3,2017,Consumptive Use,24004,0.35807091606128,0.35807091606128,0.5,0.35807091606128,0.35807091606128,2017-03-01,699103.7691,26197040.05
Robert B. Griffith Water Project,3,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-03-01,699103.7691,26919087.4
Unit 'B' I.D.D.,3,2017,Consumptive Use,1376,0.442443729903537,0.442443729903537,0.5,0.442443729903537,0.442443729903537,2017-03-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,3,2017,Consumptive Use,28523,0.826035331595714,0.826035331595714,0.5,0.826035331595714,0.826035331595714,2017-03-01,1905787.703,25988886.65
Yuma County WUA,3,2017,Consumptive Use,27908,0.735059393683989,0.735059393683989,0.5,0.735059393683989,0.735059393683989,2017-03-01,1905787.703,25572579.84
Yuma Irrigation District,3,2017,Consumptive Use,3695,0.67059891107078,0.67059891107078,0.5,0.67059891107078,0.67059891107078,2017-03-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,3,2017,Consumptive Use,9195,0.516921520125928,0.516921520125928,0.5,0.516921520125928,0.516921520125928,2017-03-01,1905787.703,25850117.71
Bard Unit,4,2017,Diversion,4868,0.740830923755897,0.740830923755897,0.5,0.740830923755897,0.740830923755897,2017-04-01,699103.7691,25572579.84
Bullhead City,4,2017,Diversion,811,0.70338248048569,0.70338248048569,0.5,0.70338248048569,0.70338248048569,2017-04-01,699103.7691,26543962.39
Central Arizona Project,4,2017,Diversion,159850,0.852546974084919,0.852546974084919,0.5,0.852546974084919,0.852546974084919,2017-04-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,4,2017,Diversion,NA,NA,0.46125,0.5,NA,0.46125,2017-04-01,1424007.529,26543962.39
Cibola Valley I.D.D.,4,2017,Diversion,NA,NA,0.368758396775638,0.5,NA,0.368758396775638,2017-04-01,699103.7691,26335808.99
City of Yuma,4,2017,Diversion,NA,NA,0.849502688172043,0.5,NA,0.849502688172043,2017-04-01,1905787.703,26405193.45
Coachella Valley Water District,4,2017,Diversion,31842,0.753193301163781,0.753193301163781,0.5,0.753193301163781,0.753193301163781,2017-04-01,699103.7691,25711348.78
Cocopah Indian Reservation,4,2017,Diversion,472,0.295,0.295,0.5,0.295,0.295,2017-04-01,699103.7691,25850117.71
Colorado River Indian Reservation,4,2017,Diversion,NA,NA,0.640633866686636,0.5,NA,0.640633866686636,2017-04-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,4,2017,Diversion,8340,0.55800883179446,0.55800883179446,0.5,0.55800883179446,0.55800883179446,2017-04-01,1424007.529,26266424.52
Imperial Irrigation District,4,2017,Diversion,272115,0.813291091949729,0.813291091949729,0.5,0.813291091949729,0.813291091949729,2017-04-01,699103.7691,25988886.65
Lake Havasu City,4,2017,Diversion,942,0.702985074626866,0.702985074626866,0.5,0.702985074626866,0.702985074626866,2017-04-01,1424007.529,26682731.33
Met. Water District of So. Cal.,4,2017,Diversion,42451,0.390537171455119,0.390537171455119,0.5,0.390537171455119,0.390537171455119,2017-04-01,1424007.529,26405193.45
Mohave Valley I.D.D.,4,2017,Diversion,3869,0.777219766974689,0.777219766974689,0.5,0.777219766974689,0.777219766974689,2017-04-01,1172486.567,26495712.85
North Gila Valley I.D.D.,4,2017,Diversion,3619,0.606400804289544,0.606400804289544,0.5,0.606400804289544,0.606400804289544,2017-04-01,1905787.703,26266424.52
Palo Verde Irrigation District,4,2017,Diversion,69750,0.593617021276596,0.593617021276596,0.5,0.593617021276596,0.593617021276596,2017-04-01,699103.7691,26197040.05
Robert B. Griffith Water Project,4,2017,Diversion,36694,0.776296860455276,0.776296860455276,0.5,0.776296860455276,0.776296860455276,2017-04-01,699103.7691,26919087.4
Unit 'B' I.D.D.,4,2017,Diversion,2305,0.604828129099974,0.604828129099974,0.5,0.604828129099974,0.604828129099974,2017-04-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,4,2017,Diversion,44645,0.974568871425453,0.974568871425453,0.5,0.974568871425453,0.974568871425453,2017-04-01,1905787.703,25988886.65
Yuma County WUA,4,2017,Diversion,46074,0.937034777303234,0.937034777303234,0.5,0.937034777303234,0.937034777303234,2017-04-01,1905787.703,25572579.84
Yuma Irrigation District,4,2017,Diversion,8271,0.854795369987598,0.854795369987598,0.5,0.854795369987598,0.854795369987598,2017-04-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,4,2017,Diversion,15677,0.584635465224688,0.584635465224688,0.5,0.584635465224688,0.584635465224688,2017-04-01,1905787.703,25850117.71
Bard Unit,4,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-04-01,699103.7691,25572579.84
Bullhead City,4,2017,Consumptive Use,543,0.702457956015524,0.702457956015524,0.5,0.702457956015524,0.702457956015524,2017-04-01,699103.7691,26543962.39
Central Arizona Project,4,2017,Consumptive Use,159850,0.852546974084919,0.852546974084919,0.5,0.852546974084919,0.852546974084919,2017-04-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,4,2017,Consumptive Use,NA,NA,0.453030303030303,0.5,NA,0.453030303030303,2017-04-01,1424007.529,26543962.39
Cibola Valley I.D.D.,4,2017,Consumptive Use,NA,NA,0.36864694218326,0.5,NA,0.36864694218326,2017-04-01,699103.7691,26335808.99
City of Yuma,4,2017,Consumptive Use,1301,0.814142678347935,0.814142678347935,0.5,0.814142678347935,0.814142678347935,2017-04-01,1905787.703,26405193.45
Coachella Valley Water District,4,2017,Consumptive Use,31452,0.792042306723747,0.792042306723747,0.5,0.792042306723747,0.792042306723747,2017-04-01,699103.7691,25711348.78
Cocopah Indian Reservation,4,2017,Consumptive Use,308,0.306467661691542,0.306467661691542,0.5,0.306467661691542,0.306467661691542,2017-04-01,699103.7691,25850117.71
Colorado River Indian Reservation,4,2017,Consumptive Use,NA,NA,0.495273886060426,0.5,NA,0.495273886060426,2017-04-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,4,2017,Consumptive Use,4540,0.557260341229901,0.557260341229901,0.5,0.557260341229901,0.557260341229901,2017-04-01,1424007.529,26266424.52
Imperial Irrigation District,4,2017,Consumptive Use,15820,0.0451961260463389,0.0451961260463389,0.5,0.0451961260463389,0.0451961260463389,2017-04-01,699103.7691,25988886.65
Lake Havasu City,4,2017,Consumptive Use,584,0.702767749699158,0.702767749699158,0.5,0.702767749699158,0.702767749699158,2017-04-01,1424007.529,26682731.33
Met. Water District of So. Cal.,4,2017,Consumptive Use,42244,0.389420993925091,0.389420993925091,0.5,0.389420993925091,0.389420993925091,2017-04-01,1424007.529,26405193.45
Mohave Valley I.D.D.,4,2017,Consumptive Use,2089,0.777157738095238,0.777157738095238,0.5,0.777157738095238,0.777157738095238,2017-04-01,1172486.567,26495712.85
North Gila Valley I.D.D.,4,2017,Consumptive Use,1130,0.561909497762307,0.561909497762307,0.5,0.561909497762307,0.561909497762307,2017-04-01,1905787.703,26266424.52
Palo Verde Irrigation District,4,2017,Consumptive Use,35370,0.527619076032639,0.527619076032639,0.5,0.527619076032639,0.527619076032639,2017-04-01,699103.7691,26197040.05
Robert B. Griffith Water Project,4,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-04-01,699103.7691,26919087.4
Unit 'B' I.D.D.,4,2017,Consumptive Use,1771,0.569453376205788,0.569453376205788,0.5,0.569453376205788,0.569453376205788,2017-04-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,4,2017,Consumptive Use,33635,0.974080509701709,0.974080509701709,0.5,0.974080509701709,0.974080509701709,2017-04-01,1905787.703,25988886.65
Yuma County WUA,4,2017,Consumptive Use,35623,0.938262175046751,0.938262175046751,0.5,0.938262175046751,0.938262175046751,2017-04-01,1905787.703,25572579.84
Yuma Irrigation District,4,2017,Consumptive Use,4659,0.845553539019964,0.845553539019964,0.5,0.845553539019964,0.845553539019964,2017-04-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,4,2017,Consumptive Use,9980,0.561052394872948,0.561052394872948,0.5,0.561052394872948,0.561052394872948,2017-04-01,1905787.703,25850117.71
Bard Unit,5,2017,Diversion,3342,0.508598386851316,0.508598386851316,0.5,0.508598386851316,0.508598386851316,2017-05-01,699103.7691,25572579.84
Bullhead City,5,2017,Diversion,932,0.808326105810928,0.808326105810928,0.5,0.808326105810928,0.808326105810928,2017-05-01,699103.7691,26543962.39
Central Arizona Project,5,2017,Diversion,174612,0.931278900462407,0.931278900462407,0.5,0.931278900462407,0.931278900462407,2017-05-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,5,2017,Diversion,NA,NA,0.46125,0.5,NA,0.46125,2017-05-01,1424007.529,26543962.39
Cibola Valley I.D.D.,5,2017,Diversion,NA,NA,0.368758396775638,0.5,NA,0.368758396775638,2017-05-01,699103.7691,26335808.99
City of Yuma,5,2017,Diversion,NA,NA,0.849502688172043,0.5,NA,0.849502688172043,2017-05-01,1905787.703,26405193.45
Coachella Valley Water District,5,2017,Diversion,35879,0.848684833002176,0.848684833002176,0.5,0.848684833002176,0.848684833002176,2017-05-01,699103.7691,25711348.78
Cocopah Indian Reservation,5,2017,Diversion,0,0,0,0.5,0,0,2017-05-01,699103.7691,25850117.71
Colorado River Indian Reservation,5,2017,Diversion,NA,NA,0.640633866686636,0.5,NA,0.640633866686636,2017-05-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,5,2017,Diversion,10207,0.682925197377225,0.682925197377225,0.5,0.682925197377225,0.682925197377225,2017-05-01,1424007.529,26266424.52
Imperial Irrigation District,5,2017,Diversion,285739,0.854010191730054,0.854010191730054,0.5,0.854010191730054,0.854010191730054,2017-05-01,699103.7691,25988886.65
Lake Havasu City,5,2017,Diversion,1039,0.775373134328358,0.775373134328358,0.5,0.775373134328358,0.775373134328358,2017-05-01,1424007.529,26682731.33
Met. Water District of So. Cal.,5,2017,Diversion,44199,0.406618276157094,0.406618276157094,0.5,0.406618276157094,0.406618276157094,2017-05-01,1424007.529,26405193.45
Mohave Valley I.D.D.,5,2017,Diversion,4260,0.855765367617517,0.855765367617517,0.5,0.855765367617517,0.855765367617517,2017-05-01,1172486.567,26495712.85
North Gila Valley I.D.D.,5,2017,Diversion,5535,0.927446380697051,0.927446380697051,0.5,0.927446380697051,0.927446380697051,2017-05-01,1905787.703,26266424.52
Palo Verde Irrigation District,5,2017,Diversion,73914,0.629055319148936,0.629055319148936,0.5,0.629055319148936,0.629055319148936,2017-05-01,699103.7691,26197040.05
Robert B. Griffith Water Project,5,2017,Diversion,45181,0.955847507827706,0.955847507827706,0.5,0.955847507827706,0.955847507827706,2017-05-01,699103.7691,26919087.4
Unit 'B' I.D.D.,5,2017,Diversion,2894,0.759380739963264,0.759380739963264,0.5,0.759380739963264,0.759380739963264,2017-05-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,5,2017,Diversion,36454,0.795765116786728,0.795765116786728,0.5,0.795765116786728,0.795765116786728,2017-05-01,1905787.703,25988886.65
Yuma County WUA,5,2017,Diversion,31142,0.633353670937564,0.633353670937564,0.5,0.633353670937564,0.633353670937564,2017-05-01,1905787.703,25572579.84
Yuma Irrigation District,5,2017,Diversion,7094,0.733154195948739,0.733154195948739,0.5,0.733154195948739,0.733154195948739,2017-05-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,5,2017,Diversion,20033,0.747081857169495,0.747081857169495,0.5,0.747081857169495,0.747081857169495,2017-05-01,1905787.703,25850117.71
Bard Unit,5,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-05-01,699103.7691,25572579.84
Bullhead City,5,2017,Consumptive Use,624,0.807244501940492,0.807244501940492,0.5,0.807244501940492,0.807244501940492,2017-05-01,699103.7691,26543962.39
Central Arizona Project,5,2017,Consumptive Use,174612,0.931278900462407,0.931278900462407,0.5,0.931278900462407,0.931278900462407,2017-05-01,1424007.529,26127655.58
Chemehuevi Indian Reservation,5,2017,Consumptive Use,NA,NA,0.453030303030303,0.5,NA,0.453030303030303,2017-05-01,1424007.529,26543962.39
Cibola Valley I.D.D.,5,2017,Consumptive Use,NA,NA,0.36864694218326,0.5,NA,0.36864694218326,2017-05-01,699103.7691,26335808.99
City of Yuma,5,2017,Consumptive Use,1319,0.82540675844806,0.82540675844806,0.5,0.82540675844806,0.82540675844806,2017-05-01,1905787.703,26405193.45
Coachella Valley Water District,5,2017,Consumptive Use,35698,0.89896751447998,0.89896751447998,0.5,0.89896751447998,0.89896751447998,2017-05-01,699103.7691,25711348.78
Cocopah Indian Reservation,5,2017,Consumptive Use,0,0,0,0.5,0,0,2017-05-01,699103.7691,25850117.71
Colorado River Indian Reservation,5,2017,Consumptive Use,NA,NA,0.495273886060426,0.5,NA,0.495273886060426,2017-05-01,1172486.567,25877855.74
Fort Mojave Indian Reservation,5,2017,Consumptive Use,5588,0.685896649073279,0.685896649073279,0.5,0.685896649073279,0.685896649073279,2017-05-01,1424007.529,26266424.52
Imperial Irrigation District,5,2017,Consumptive Use,14721,0.0420563951661286,0.0420563951661286,0.5,0.0420563951661286,0.0420563951661286,2017-05-01,699103.7691,25988886.65
Lake Havasu City,5,2017,Consumptive Use,644,0.77496991576414,0.77496991576414,0.5,0.77496991576414,0.77496991576414,2017-05-01,1424007.529,26682731.33
Met. Water District of So. Cal.,5,2017,Consumptive Use,43969,0.405322689184082,0.405322689184082,0.5,0.405322689184082,0.405322689184082,2017-05-01,1424007.529,26405193.45
Mohave Valley I.D.D.,5,2017,Consumptive Use,2300,0.855654761904762,0.855654761904762,0.5,0.855654761904762,0.855654761904762,2017-05-01,1172486.567,26495712.85
North Gila Valley I.D.D.,5,2017,Consumptive Use,1887,0.938339134758826,0.938339134758826,0.5,0.938339134758826,0.938339134758826,2017-05-01,1905787.703,26266424.52
Palo Verde Irrigation District,5,2017,Consumptive Use,34002,0.507212434923997,0.507212434923997,0.5,0.507212434923997,0.507212434923997,2017-05-01,699103.7691,26197040.05
Robert B. Griffith Water Project,5,2017,Consumptive Use,NA,NA,0.1,0.5,NA,0.5,2017-05-01,699103.7691,26919087.4
Unit 'B' I.D.D.,5,2017,Consumptive Use,2541,0.817041800643087,0.817041800643087,0.5,0.817041800643087,0.817041800643087,2017-05-01,1905787.703,26127655.58
Wellton-Mohawk I.D.D.,5,2017,Consumptive Use,26052,0.754474370112945,0.754474370112945,0.5,0.754474370112945,0.754474370112945,2017-05-01,1905787.703,25988886.65
Yuma County WUA,5,2017,Consumptive Use,21071,0.554981958016172,0.554981958016172,0.5,0.554981958016172,0.554981958016172,2017-05-01,1905787.703,25572579.84
Yuma Irrigation District,5,2017,Consumptive Use,4069,0.738475499092559,0.738475499092559,0.5,0.738475499092559,0.738475499092559,2017-05-01,1905787.703,25711348.78
Yuma Mesa I.D.D.,5,2017,Consumptive Use,14689,0.825781425680234,0.825781425680234,0.5,0.825781425680234,0.825781425680234,2017-05-01,1905787.703,25850117.71
Bard Unit,6,2017,Diversion,3513,0.53462182316238,0.53462182316238,0.5,0.53462182316238,0.53462182316238,2017-06-01,699103.7691,25572579.84
